,date,market1,market2,lag
4344,2007-07-05,US,GB,-3000
287,2007-07-06,US,NL,-4000
284,2007-07-06,NL,GB,52000
285,2007-07-06,GB,NL,-52000
286,2007-07-06,NL,US,4000
283,2007-07-06,GB,US,10000
282,2007-07-06,US,GB,-10000
4354,2007-07-09,NL,US,5125
4350,2007-07-09,US,GB,1000
4351,2007-07-09,GB,US,-1000
4352,2007-07-09,NL,GB,44500
4353,2007-07-09,GB,NL,-44500
4355,2007-07-09,US,NL,-5125
4356,2007-07-10,US,GB,-2000
4357,2007-07-10,GB,US,2000
4358,2007-07-10,NL,GB,19500
4359,2007-07-10,GB,NL,-19500
4360,2007-07-10,NL,US,3000
4361,2007-07-10,US,NL,-3000
4365,2007-07-11,GB,NL,-7500
4362,2007-07-11,US,GB,19000
4363,2007-07-11,GB,US,-19000
4364,2007-07-11,NL,GB,7500
4366,2007-07-11,NL,US,3250
4367,2007-07-11,US,NL,-3250
4373,2007-07-12,US,NL,-3500
4371,2007-07-12,GB,NL,-5000
4370,2007-07-12,NL,GB,5000
4372,2007-07-12,NL,US,3500
4368,2007-07-12,US,GB,-14500
4369,2007-07-12,GB,US,14500
4379,2007-07-13,US,NL,-3000
4378,2007-07-13,NL,US,3000
4377,2007-07-13,GB,NL,-500
4376,2007-07-13,NL,GB,500
4374,2007-07-13,US,GB,-12061
4375,2007-07-13,GB,US,12061
4380,2007-07-16,US,GB,5250
4381,2007-07-16,GB,US,-5250
4382,2007-07-16,NL,GB,3000
4383,2007-07-16,GB,NL,-3000
4384,2007-07-16,NL,US,8000
4385,2007-07-16,US,NL,-8000
4390,2007-07-17,NL,US,13500
4386,2007-07-17,US,GB,45500
4387,2007-07-17,GB,US,-45500
4388,2007-07-17,NL,GB,-13250
4389,2007-07-17,GB,NL,13250
4391,2007-07-17,US,NL,-13500
4394,2007-07-18,NL,GB,3250
4393,2007-07-18,GB,US,-20000
4392,2007-07-18,US,GB,20000
4395,2007-07-18,GB,NL,-3250
4396,2007-07-18,NL,US,2000
4397,2007-07-18,US,NL,-2000
4398,2007-07-19,US,GB,-24031
4399,2007-07-19,GB,US,24031
4400,2007-07-19,NL,GB,0
4401,2007-07-19,GB,NL,0
4402,2007-07-19,NL,US,-6500
4403,2007-07-19,US,NL,6500
291,2007-07-20,GB,NL,23750
290,2007-07-20,NL,GB,-23750
292,2007-07-20,NL,US,36250
293,2007-07-20,US,NL,-36250
288,2007-07-20,US,GB,8000
289,2007-07-20,GB,US,-8000
4407,2007-07-23,GB,NL,2000
4404,2007-07-23,US,GB,-28000
4405,2007-07-23,GB,US,28000
4406,2007-07-23,NL,GB,-2000
4409,2007-07-23,US,NL,-12000
4408,2007-07-23,NL,US,12000
4414,2007-07-24,NL,US,2000
4415,2007-07-24,US,NL,-2000
4412,2007-07-24,NL,GB,26000
4411,2007-07-24,GB,US,2000
4410,2007-07-24,US,GB,-2000
4413,2007-07-24,GB,NL,-26000
4417,2007-07-25,GB,US,7000
4418,2007-07-25,NL,GB,2000
4419,2007-07-25,GB,NL,-2000
4420,2007-07-25,NL,US,13375
4421,2007-07-25,US,NL,-13375
4416,2007-07-25,US,GB,-7000
4424,2007-07-26,NL,GB,-20000
4426,2007-07-26,NL,US,4000
4427,2007-07-26,US,NL,-4000
4422,2007-07-26,US,GB,-11000
4423,2007-07-26,GB,US,11000
4425,2007-07-26,GB,NL,20000
4428,2007-07-27,US,GB,6500
4429,2007-07-27,GB,US,-6500
4430,2007-07-27,NL,GB,0
4431,2007-07-27,GB,NL,0
4432,2007-07-27,NL,US,5500
4433,2007-07-27,US,NL,-5500
4438,2007-07-30,NL,US,2000
4439,2007-07-30,US,NL,-2000
4434,2007-07-30,US,GB,-6250
4436,2007-07-30,NL,GB,3000
4435,2007-07-30,GB,US,6250
4437,2007-07-30,GB,NL,-3000
4444,2007-07-31,NL,US,7500
4445,2007-07-31,US,NL,-7500
4443,2007-07-31,GB,NL,-6000
4442,2007-07-31,NL,GB,6000
4441,2007-07-31,GB,US,750
4440,2007-07-31,US,GB,-750
4446,2007-08-01,US,GB,-500
4449,2007-08-01,GB,NL,-2000
4450,2007-08-01,NL,US,2000
4451,2007-08-01,US,NL,-2000
4447,2007-08-01,GB,US,500
4448,2007-08-01,NL,GB,2000
4454,2007-08-02,NL,GB,-13125
4452,2007-08-02,US,GB,-42000
4453,2007-08-02,GB,US,42000
4455,2007-08-02,GB,NL,13125
4456,2007-08-02,NL,US,2500
4457,2007-08-02,US,NL,-2500
296,2007-08-03,NL,GB,12000
297,2007-08-03,GB,NL,-12000
298,2007-08-03,NL,US,6000
299,2007-08-03,US,NL,-6000
295,2007-08-03,GB,US,-14000
294,2007-08-03,US,GB,14000
4458,2007-08-06,US,GB,-3000
4460,2007-08-06,NL,GB,5000
4462,2007-08-06,NL,US,2500
4461,2007-08-06,GB,NL,-5000
4463,2007-08-06,US,NL,-2500
4459,2007-08-06,GB,US,3000
4464,2007-08-07,US,GB,6000
4469,2007-08-07,US,NL,-3000
4468,2007-08-07,NL,US,3000
4467,2007-08-07,GB,NL,8000
4466,2007-08-07,NL,GB,-8000
4465,2007-08-07,GB,US,-6000
4470,2007-08-08,US,GB,15000
4471,2007-08-08,GB,US,-15000
4472,2007-08-08,NL,GB,2000
4473,2007-08-08,GB,NL,-2000
4474,2007-08-08,NL,US,1500
4475,2007-08-08,US,NL,-1500
4478,2007-08-09,NL,GB,1000
4479,2007-08-09,GB,NL,-1000
4480,2007-08-09,NL,US,8000
4481,2007-08-09,US,NL,-8000
4476,2007-08-09,US,GB,-5250
4477,2007-08-09,GB,US,5250
4482,2007-08-10,US,GB,13000
4483,2007-08-10,GB,US,-13000
4484,2007-08-10,NL,GB,14000
4485,2007-08-10,GB,NL,-14000
4486,2007-08-10,NL,US,2500
4487,2007-08-10,US,NL,-2500
4491,2007-08-13,GB,NL,-21000
4488,2007-08-13,US,GB,-7000
4489,2007-08-13,GB,US,7000
4490,2007-08-13,NL,GB,21000
4492,2007-08-13,NL,US,11000
4493,2007-08-13,US,NL,-11000
4495,2007-08-14,GB,US,500
4494,2007-08-14,US,GB,-500
4499,2007-08-14,US,NL,-8000
4498,2007-08-14,NL,US,8000
4497,2007-08-14,GB,NL,-2500
4496,2007-08-14,NL,GB,2500
4502,2007-08-15,NL,GB,0
4500,2007-08-15,US,GB,6750
4504,2007-08-15,NL,US,2500
4505,2007-08-15,US,NL,-2500
4501,2007-08-15,GB,US,-6750
4503,2007-08-15,GB,NL,0
4511,2007-08-16,US,NL,-6250
4506,2007-08-16,US,GB,6375
4510,2007-08-16,NL,US,6250
4507,2007-08-16,GB,US,-6375
4508,2007-08-16,NL,GB,-625
4509,2007-08-16,GB,NL,625
300,2007-08-17,US,GB,-4000
301,2007-08-17,GB,US,4000
302,2007-08-17,NL,GB,1
303,2007-08-17,GB,NL,-1
304,2007-08-17,NL,US,12000
305,2007-08-17,US,NL,-12000
4513,2007-08-20,GB,US,5000
4512,2007-08-20,US,GB,-5000
4515,2007-08-20,GB,NL,-13000
4514,2007-08-20,NL,GB,13000
4517,2007-08-20,US,NL,-3500
4516,2007-08-20,NL,US,3500
4522,2007-08-21,NL,US,1000
4521,2007-08-21,GB,NL,-3000
4520,2007-08-21,NL,GB,3000
4519,2007-08-21,GB,US,-2687
4518,2007-08-21,US,GB,2687
4523,2007-08-21,US,NL,-1000
4526,2007-08-22,NL,GB,500
4527,2007-08-22,GB,NL,-500
4529,2007-08-22,US,NL,-6500
4528,2007-08-22,NL,US,6500
4525,2007-08-22,GB,US,-5000
4524,2007-08-22,US,GB,5000
4535,2007-08-23,US,NL,-2000
4534,2007-08-23,NL,US,2000
4533,2007-08-23,GB,NL,500
4532,2007-08-23,NL,GB,-500
4531,2007-08-23,GB,US,-3000
4530,2007-08-23,US,GB,3000
4536,2007-08-24,US,GB,-1500
4541,2007-08-24,US,NL,-1375
4540,2007-08-24,NL,US,1375
4539,2007-08-24,GB,NL,-63
4538,2007-08-24,NL,GB,63
4537,2007-08-24,GB,US,1500
4546,2007-08-28,NL,US,16000
4545,2007-08-28,GB,NL,26000
4544,2007-08-28,NL,GB,-26000
4542,2007-08-28,US,GB,-8875
4547,2007-08-28,US,NL,-16000
4543,2007-08-28,GB,US,8875
4553,2007-08-29,US,NL,-12500
4549,2007-08-29,GB,US,-1000
4548,2007-08-29,US,GB,1000
4550,2007-08-29,NL,GB,17000
4551,2007-08-29,GB,NL,-17000
4552,2007-08-29,NL,US,12500
4559,2007-08-30,US,NL,-2500
4555,2007-08-30,GB,US,-14000
4556,2007-08-30,NL,GB,4344
4557,2007-08-30,GB,NL,-4344
4554,2007-08-30,US,GB,14000
4558,2007-08-30,NL,US,2500
306,2007-08-31,US,GB,34000
307,2007-08-31,GB,US,-34000
308,2007-08-31,NL,GB,-2000
309,2007-08-31,GB,NL,2000
310,2007-08-31,NL,US,10000
311,2007-08-31,US,NL,-10000
4560,2007-09-04,US,GB,10375
4561,2007-09-04,GB,US,-10375
4564,2007-09-04,NL,US,7500
4562,2007-09-04,NL,GB,31000
4563,2007-09-04,GB,NL,-31000
4565,2007-09-04,US,NL,-7500
4571,2007-09-05,US,NL,-2000
4570,2007-09-05,NL,US,2000
4569,2007-09-05,GB,NL,-4000
4568,2007-09-05,NL,GB,4000
4567,2007-09-05,GB,US,0
4566,2007-09-05,US,GB,0
4574,2007-09-06,NL,GB,5000
4575,2007-09-06,GB,NL,-5000
4576,2007-09-06,NL,US,12000
4577,2007-09-06,US,NL,-12000
4572,2007-09-06,US,GB,11000
4573,2007-09-06,GB,US,-11000
4578,2007-09-07,US,GB,-9000
4579,2007-09-07,GB,US,9000
4583,2007-09-07,US,NL,-19000
4582,2007-09-07,NL,US,19000
4581,2007-09-07,GB,NL,-13077
4580,2007-09-07,NL,GB,13077
4589,2007-09-10,US,NL,3000
4588,2007-09-10,NL,US,-3000
4587,2007-09-10,GB,NL,-22000
4586,2007-09-10,NL,GB,22000
4585,2007-09-10,GB,US,500
4584,2007-09-10,US,GB,-500
4590,2007-09-11,US,GB,4750
4595,2007-09-11,US,NL,-5000
4594,2007-09-11,NL,US,5000
4593,2007-09-11,GB,NL,-5000
4592,2007-09-11,NL,GB,5000
4591,2007-09-11,GB,US,-4750
4600,2007-09-12,NL,US,6500
4598,2007-09-12,NL,GB,2437
4597,2007-09-12,GB,US,-2000
4596,2007-09-12,US,GB,2000
4601,2007-09-12,US,NL,-6500
4599,2007-09-12,GB,NL,-2437
4602,2007-09-13,US,GB,37000
4603,2007-09-13,GB,US,-37000
4604,2007-09-13,NL,GB,19000
4605,2007-09-13,GB,NL,-19000
4606,2007-09-13,NL,US,-5000
4607,2007-09-13,US,NL,5000
317,2007-09-14,US,NL,-6000
315,2007-09-14,GB,NL,6000
314,2007-09-14,NL,GB,-6000
313,2007-09-14,GB,US,0
312,2007-09-14,US,GB,0
316,2007-09-14,NL,US,6000
4608,2007-09-17,US,GB,15000
4609,2007-09-17,GB,US,-15000
4610,2007-09-17,NL,GB,10750
4611,2007-09-17,GB,NL,-10750
4612,2007-09-17,NL,US,7500
4613,2007-09-17,US,NL,-7500
4614,2007-09-18,US,GB,-1750
4615,2007-09-18,GB,US,1750
4616,2007-09-18,NL,GB,-500
4617,2007-09-18,GB,NL,500
4619,2007-09-18,US,NL,-2000
4618,2007-09-18,NL,US,2000
4623,2007-09-19,GB,NL,19000
4620,2007-09-19,US,GB,16000
4621,2007-09-19,GB,US,-16000
4622,2007-09-19,NL,GB,-19000
4624,2007-09-19,NL,US,3000
4625,2007-09-19,US,NL,-3000
4628,2007-09-20,NL,GB,0
4626,2007-09-20,US,GB,-16000
4627,2007-09-20,GB,US,16000
4629,2007-09-20,GB,NL,0
4630,2007-09-20,NL,US,1000
4631,2007-09-20,US,NL,-1000
4637,2007-09-21,US,NL,-1500
4636,2007-09-21,NL,US,1500
4635,2007-09-21,GB,NL,-811
4632,2007-09-21,US,GB,-18000
4633,2007-09-21,GB,US,18000
4634,2007-09-21,NL,GB,811
4643,2007-09-24,US,NL,-12000
4638,2007-09-24,US,GB,-8000
4639,2007-09-24,GB,US,8000
4640,2007-09-24,NL,GB,8000
4641,2007-09-24,GB,NL,-8000
4642,2007-09-24,NL,US,12000
4644,2007-09-25,US,GB,4000
4645,2007-09-25,GB,US,-4000
4647,2007-09-25,GB,NL,-9750
4646,2007-09-25,NL,GB,9750
4649,2007-09-25,US,NL,-3000
4648,2007-09-25,NL,US,3000
4650,2007-09-26,US,GB,-1844
4651,2007-09-26,GB,US,1844
4652,2007-09-26,NL,GB,4000
4654,2007-09-26,NL,US,7000
4655,2007-09-26,US,NL,-7000
4653,2007-09-26,GB,NL,-4000
4659,2007-09-27,GB,NL,0
4656,2007-09-27,US,GB,-1500
4660,2007-09-27,NL,US,10500
4661,2007-09-27,US,NL,-10500
4658,2007-09-27,NL,GB,0
4657,2007-09-27,GB,US,1500
318,2007-09-28,US,GB,6000
323,2007-09-28,US,NL,-2000
319,2007-09-28,GB,US,-6000
320,2007-09-28,NL,GB,30250
321,2007-09-28,GB,NL,-30250
322,2007-09-28,NL,US,2000
4667,2007-10-01,US,NL,-3500
4662,2007-10-01,US,GB,-2000
4663,2007-10-01,GB,US,2000
4664,2007-10-01,NL,GB,-1750
4665,2007-10-01,GB,NL,1750
4666,2007-10-01,NL,US,3500
4669,2007-10-02,GB,US,13250
4668,2007-10-02,US,GB,-13250
4670,2007-10-02,NL,GB,6250
4671,2007-10-02,GB,NL,-6250
4672,2007-10-02,NL,US,2250
4673,2007-10-02,US,NL,-2250
4678,2007-10-03,NL,US,4000
4674,2007-10-03,US,GB,-16000
4675,2007-10-03,GB,US,16000
4676,2007-10-03,NL,GB,500
4677,2007-10-03,GB,NL,-500
4679,2007-10-03,US,NL,-4000
4682,2007-10-04,NL,GB,1000
4685,2007-10-04,US,NL,-4000
4681,2007-10-04,GB,US,-6500
4683,2007-10-04,GB,NL,-1000
4680,2007-10-04,US,GB,6500
4684,2007-10-04,NL,US,4000
4686,2007-10-05,US,GB,-9500
4687,2007-10-05,GB,US,9500
4689,2007-10-05,GB,NL,-20000
4688,2007-10-05,NL,GB,20000
4691,2007-10-05,US,NL,12000
4690,2007-10-05,NL,US,-12000
4692,2007-10-08,US,GB,-3000
4693,2007-10-08,GB,US,3000
4695,2007-10-08,GB,NL,-6000
4696,2007-10-08,NL,US,5250
4697,2007-10-08,US,NL,-5250
4694,2007-10-08,NL,GB,6000
4701,2007-10-09,GB,NL,-10000
4698,2007-10-09,US,GB,500
4699,2007-10-09,GB,US,-500
4703,2007-10-09,US,NL,7500
4702,2007-10-09,NL,US,-7500
4700,2007-10-09,NL,GB,10000
4709,2007-10-10,US,NL,-2000
4708,2007-10-10,NL,US,2000
4707,2007-10-10,GB,NL,-2842
4706,2007-10-10,NL,GB,2842
4705,2007-10-10,GB,US,4000
4704,2007-10-10,US,GB,-4000
4710,2007-10-11,US,GB,-19500
4714,2007-10-11,NL,US,2000
4713,2007-10-11,GB,NL,-8000
4712,2007-10-11,NL,GB,8000
4711,2007-10-11,GB,US,19500
4715,2007-10-11,US,NL,-2000
328,2007-10-12,NL,US,2000
324,2007-10-12,US,GB,48063
325,2007-10-12,GB,US,-48063
326,2007-10-12,NL,GB,6000
327,2007-10-12,GB,NL,-6000
329,2007-10-12,US,NL,-2000
4719,2007-10-15,GB,NL,-33000
4716,2007-10-15,US,GB,23000
4717,2007-10-15,GB,US,-23000
4718,2007-10-15,NL,GB,33000
4720,2007-10-15,NL,US,9563
4721,2007-10-15,US,NL,-9563
4725,2007-10-16,GB,NL,-10500
4722,2007-10-16,US,GB,-2000
4723,2007-10-16,GB,US,2000
4724,2007-10-16,NL,GB,10500
4726,2007-10-16,NL,US,2000
4727,2007-10-16,US,NL,-2000
4733,2007-10-17,US,NL,-11689
4732,2007-10-17,NL,US,11689
4730,2007-10-17,NL,GB,-4000
4731,2007-10-17,GB,NL,4000
4728,2007-10-17,US,GB,125
4729,2007-10-17,GB,US,-125
4734,2007-10-18,US,GB,-2500
4735,2007-10-18,GB,US,2500
4736,2007-10-18,NL,GB,2687
4738,2007-10-18,NL,US,9625
4739,2007-10-18,US,NL,-9625
4737,2007-10-18,GB,NL,-2687
4745,2007-10-19,US,NL,-7000
4740,2007-10-19,US,GB,1000
4741,2007-10-19,GB,US,-1000
4742,2007-10-19,NL,GB,1344
4743,2007-10-19,GB,NL,-1344
4744,2007-10-19,NL,US,7000
4751,2007-10-22,US,NL,-1500
4750,2007-10-22,NL,US,1500
4749,2007-10-22,GB,NL,-5000
4747,2007-10-22,GB,US,2000
4746,2007-10-22,US,GB,-2000
4748,2007-10-22,NL,GB,5000
4754,2007-10-23,NL,GB,-6000
4755,2007-10-23,GB,NL,6000
4752,2007-10-23,US,GB,733
4757,2007-10-23,US,NL,-2000
4756,2007-10-23,NL,US,2000
4753,2007-10-23,GB,US,-733
4760,2007-10-24,NL,GB,2375
4759,2007-10-24,GB,US,-2687
4761,2007-10-24,GB,NL,-2375
4762,2007-10-24,NL,US,2000
4763,2007-10-24,US,NL,-2000
4758,2007-10-24,US,GB,2687
4764,2007-10-25,US,GB,6000
4769,2007-10-25,US,NL,-4000
4768,2007-10-25,NL,US,4000
4767,2007-10-25,GB,NL,-3500
4766,2007-10-25,NL,GB,3500
4765,2007-10-25,GB,US,-6000
330,2007-10-26,US,GB,2001
333,2007-10-26,GB,NL,-6000
334,2007-10-26,NL,US,10000
335,2007-10-26,US,NL,-10000
332,2007-10-26,NL,GB,6000
331,2007-10-26,GB,US,-2001
4770,2007-10-29,US,GB,17500
4771,2007-10-29,GB,US,-17500
4772,2007-10-29,NL,GB,375
4774,2007-10-29,NL,US,1500
4773,2007-10-29,GB,NL,-375
4775,2007-10-29,US,NL,-1500
4776,2007-10-30,US,GB,-565
4777,2007-10-30,GB,US,565
4778,2007-10-30,NL,GB,4500
4779,2007-10-30,GB,NL,-4500
4780,2007-10-30,NL,US,2500
4781,2007-10-30,US,NL,-2500
4782,2007-10-31,US,GB,3500
4783,2007-10-31,GB,US,-3500
4784,2007-10-31,NL,GB,6000
4785,2007-10-31,GB,NL,-6000
4786,2007-10-31,NL,US,1500
4787,2007-10-31,US,NL,-1500
4793,2007-11-01,US,NL,-4750
4788,2007-11-01,US,GB,2375
4789,2007-11-01,GB,US,-2375
4790,2007-11-01,NL,GB,6500
4791,2007-11-01,GB,NL,-6500
4792,2007-11-01,NL,US,4750
4794,2007-11-02,US,GB,6000
4795,2007-11-02,GB,US,-6000
4796,2007-11-02,NL,GB,3000
4797,2007-11-02,GB,NL,-3000
4798,2007-11-02,NL,US,4000
4799,2007-11-02,US,NL,-4000
4805,2007-11-05,US,NL,3000
4803,2007-11-05,GB,NL,2000
4804,2007-11-05,NL,US,-3000
4801,2007-11-05,GB,US,1750
4800,2007-11-05,US,GB,-1750
4802,2007-11-05,NL,GB,-2000
4806,2007-11-06,US,GB,-250
4807,2007-11-06,GB,US,250
4808,2007-11-06,NL,GB,15000
4810,2007-11-06,NL,US,1500
4811,2007-11-06,US,NL,-1500
4809,2007-11-06,GB,NL,-15000
4816,2007-11-07,NL,US,2000
4813,2007-11-07,GB,US,14000
4817,2007-11-07,US,NL,-2000
4812,2007-11-07,US,GB,-14000
4815,2007-11-07,GB,NL,-13500
4814,2007-11-07,NL,GB,13500
4821,2007-11-08,GB,NL,-1000
4820,2007-11-08,NL,GB,1000
4819,2007-11-08,GB,US,1000
4818,2007-11-08,US,GB,-1000
4823,2007-11-08,US,NL,1000
4822,2007-11-08,NL,US,-1000
337,2007-11-09,GB,US,-10000
338,2007-11-09,NL,GB,26250
339,2007-11-09,GB,NL,-26250
340,2007-11-09,NL,US,0
341,2007-11-09,US,NL,0
336,2007-11-09,US,GB,10000
4824,2007-11-12,US,GB,11000
4828,2007-11-12,NL,US,1500
4827,2007-11-12,GB,NL,-750
4826,2007-11-12,NL,GB,750
4825,2007-11-12,GB,US,-11000
4829,2007-11-12,US,NL,-1500
4830,2007-11-13,US,GB,-11500
4831,2007-11-13,GB,US,11500
4833,2007-11-13,GB,NL,-10500
4834,2007-11-13,NL,US,1000
4835,2007-11-13,US,NL,-1000
4832,2007-11-13,NL,GB,10500
4837,2007-11-14,GB,US,-16000
4838,2007-11-14,NL,GB,16000
4836,2007-11-14,US,GB,16000
4839,2007-11-14,GB,NL,-16000
4840,2007-11-14,NL,US,3000
4841,2007-11-14,US,NL,-3000
4842,2007-11-15,US,GB,-2500
4843,2007-11-15,GB,US,2500
4844,2007-11-15,NL,GB,-3000
4845,2007-11-15,GB,NL,3000
4846,2007-11-15,NL,US,3750
4847,2007-11-15,US,NL,-3750
4853,2007-11-16,US,NL,-4000
4852,2007-11-16,NL,US,4000
4851,2007-11-16,GB,NL,-4000
4850,2007-11-16,NL,GB,4000
4849,2007-11-16,GB,US,4500
4848,2007-11-16,US,GB,-4500
4854,2007-11-19,US,GB,3000
4855,2007-11-19,GB,US,-3000
4856,2007-11-19,NL,GB,13500
4857,2007-11-19,GB,NL,-13500
4858,2007-11-19,NL,US,6000
4859,2007-11-19,US,NL,-6000
4861,2007-11-20,GB,US,-15000
4862,2007-11-20,NL,GB,750
4863,2007-11-20,GB,NL,-750
4860,2007-11-20,US,GB,15000
4865,2007-11-20,US,NL,-4000
4864,2007-11-20,NL,US,4000
4866,2007-11-21,US,GB,4000
4867,2007-11-21,GB,US,-4000
4868,2007-11-21,NL,GB,2625
4869,2007-11-21,GB,NL,-2625
4870,2007-11-21,NL,US,4000
4871,2007-11-21,US,NL,-4000
345,2007-11-23,GB,NL,-4000
344,2007-11-23,NL,GB,4000
343,2007-11-23,GB,US,-8000
347,2007-11-23,US,NL,-4000
346,2007-11-23,NL,US,4000
342,2007-11-23,US,GB,8000
4876,2007-11-26,NL,US,9000
4877,2007-11-26,US,NL,-9000
4874,2007-11-26,NL,GB,8633
4872,2007-11-26,US,GB,3500
4875,2007-11-26,GB,NL,-8633
4873,2007-11-26,GB,US,-3500
4879,2007-11-27,GB,US,2500
4883,2007-11-27,US,NL,-6000
4882,2007-11-27,NL,US,6000
4881,2007-11-27,GB,NL,0
4880,2007-11-27,NL,GB,0
4878,2007-11-27,US,GB,-2500
4885,2007-11-28,GB,US,13000
4889,2007-11-28,US,NL,-2000
4888,2007-11-28,NL,US,2000
4887,2007-11-28,GB,NL,-1500
4884,2007-11-28,US,GB,-13000
4886,2007-11-28,NL,GB,1500
4890,2007-11-29,US,GB,5000
4891,2007-11-29,GB,US,-5000
4892,2007-11-29,NL,GB,2000
4893,2007-11-29,GB,NL,-2000
4894,2007-11-29,NL,US,13500
4895,2007-11-29,US,NL,-13500
4899,2007-11-30,GB,NL,10125
4901,2007-11-30,US,NL,-2000
4900,2007-11-30,NL,US,2000
4898,2007-11-30,NL,GB,-10125
4897,2007-11-30,GB,US,3750
4896,2007-11-30,US,GB,-3750
4907,2007-12-03,US,NL,-4500
4902,2007-12-03,US,GB,10000
4903,2007-12-03,GB,US,-10000
4904,2007-12-03,NL,GB,-375
4905,2007-12-03,GB,NL,375
4906,2007-12-03,NL,US,4500
4909,2007-12-04,GB,US,6750
4908,2007-12-04,US,GB,-6750
4911,2007-12-04,GB,NL,-2500
4912,2007-12-04,NL,US,2625
4913,2007-12-04,US,NL,-2625
4910,2007-12-04,NL,GB,2500
4919,2007-12-05,US,NL,-7000
4914,2007-12-05,US,GB,-10000
4915,2007-12-05,GB,US,10000
4916,2007-12-05,NL,GB,15000
4917,2007-12-05,GB,NL,-15000
4918,2007-12-05,NL,US,7000
4925,2007-12-06,US,NL,-10000
4924,2007-12-06,NL,US,10000
4923,2007-12-06,GB,NL,-14000
4921,2007-12-06,GB,US,625
4920,2007-12-06,US,GB,-625
4922,2007-12-06,NL,GB,14000
350,2007-12-07,NL,GB,14000
351,2007-12-07,GB,NL,-14000
348,2007-12-07,US,GB,-8000
353,2007-12-07,US,NL,8000
352,2007-12-07,NL,US,-8000
349,2007-12-07,GB,US,8000
4931,2007-12-10,US,NL,-11500
4930,2007-12-10,NL,US,11500
4926,2007-12-10,US,GB,-1500
4927,2007-12-10,GB,US,1500
4928,2007-12-10,NL,GB,-19000
4929,2007-12-10,GB,NL,19000
4937,2007-12-11,US,NL,2000
4936,2007-12-11,NL,US,-2000
4935,2007-12-11,GB,NL,-18000
4934,2007-12-11,NL,GB,18000
4932,2007-12-11,US,GB,-1000
4933,2007-12-11,GB,US,1000
4941,2007-12-12,GB,NL,-2625
4938,2007-12-12,US,GB,-1250
4942,2007-12-12,NL,US,5500
4943,2007-12-12,US,NL,-5500
4939,2007-12-12,GB,US,1250
4940,2007-12-12,NL,GB,2625
4945,2007-12-13,GB,US,4500
4947,2007-12-13,GB,NL,-2500
4946,2007-12-13,NL,GB,2500
4949,2007-12-13,US,NL,-250
4948,2007-12-13,NL,US,250
4944,2007-12-13,US,GB,-4500
4951,2007-12-14,GB,US,8125
4950,2007-12-14,US,GB,-8125
4952,2007-12-14,NL,GB,1000
4953,2007-12-14,GB,NL,-1000
4954,2007-12-14,NL,US,750
4955,2007-12-14,US,NL,-750
4956,2007-12-17,US,GB,-6437
4957,2007-12-17,GB,US,6437
4958,2007-12-17,NL,GB,-6500
4959,2007-12-17,GB,NL,6500
4960,2007-12-17,NL,US,0
4961,2007-12-17,US,NL,0
4966,2007-12-18,NL,US,9000
4965,2007-12-18,GB,NL,500
4964,2007-12-18,NL,GB,-500
4963,2007-12-18,GB,US,-6000
4962,2007-12-18,US,GB,6000
4967,2007-12-18,US,NL,-9000
4972,2007-12-19,NL,US,17000
4971,2007-12-19,GB,NL,-2000
4973,2007-12-19,US,NL,-17000
4969,2007-12-19,GB,US,15000
4968,2007-12-19,US,GB,-15000
4970,2007-12-19,NL,GB,2000
4975,2007-12-20,GB,US,-8500
4976,2007-12-20,NL,GB,-6000
4977,2007-12-20,GB,NL,6000
4978,2007-12-20,NL,US,7500
4979,2007-12-20,US,NL,-7500
4974,2007-12-20,US,GB,8500
354,2007-12-21,US,GB,-8000
355,2007-12-21,GB,US,8000
356,2007-12-21,NL,GB,10000
357,2007-12-21,GB,NL,-10000
359,2007-12-21,US,NL,-44500
358,2007-12-21,NL,US,44500
4980,2007-12-24,US,GB,-17472400
4981,2007-12-24,GB,US,17472400
4982,2007-12-24,NL,GB,19000
4983,2007-12-24,GB,NL,-19000
4984,2007-12-24,NL,US,-17472400
4985,2007-12-24,US,NL,17472400
4986,2007-12-27,US,GB,47062
4988,2007-12-27,NL,GB,-46000
4989,2007-12-27,GB,NL,46000
4990,2007-12-27,NL,US,17000
4991,2007-12-27,US,NL,-17000
4987,2007-12-27,GB,US,-47062
4996,2007-12-28,NL,US,4000
4995,2007-12-28,GB,NL,0
4994,2007-12-28,NL,GB,0
4993,2007-12-28,GB,US,8500
4992,2007-12-28,US,GB,-8500
4997,2007-12-28,US,NL,-4000
4999,2007-12-31,GB,US,17472400
5000,2007-12-31,NL,GB,20000
5002,2007-12-31,NL,US,-17472400
5003,2007-12-31,US,NL,17472400
4998,2007-12-31,US,GB,-17472400
5001,2007-12-31,GB,NL,-20000
5004,2008-01-02,US,GB,4500
5009,2008-01-02,US,NL,-8500
5008,2008-01-02,NL,US,8500
5005,2008-01-02,GB,US,-4500
5006,2008-01-02,NL,GB,-9500
5007,2008-01-02,GB,NL,9500
5010,2008-01-03,US,GB,-13000
5011,2008-01-03,GB,US,13000
5012,2008-01-03,NL,GB,2500
5013,2008-01-03,GB,NL,-2500
5014,2008-01-03,NL,US,11000
5015,2008-01-03,US,NL,-11000
5020,2008-01-04,NL,US,6000
5019,2008-01-04,GB,NL,-250
5021,2008-01-04,US,NL,-6000
5017,2008-01-04,GB,US,-2000
5016,2008-01-04,US,GB,2000
5018,2008-01-04,NL,GB,250
