,date,market1,market2,lag
460,2008-08-07,NL,US,1000
467,2008-08-08,US,NL,-750
466,2008-08-08,NL,US,750
465,2008-08-08,GB,NL,-8000
462,2008-08-08,US,GB,0
463,2008-08-08,GB,US,0
464,2008-08-08,NL,GB,8000
468,2008-08-11,US,GB,8625
469,2008-08-11,GB,US,-8625
470,2008-08-11,NL,GB,4000
471,2008-08-11,GB,NL,-4000
472,2008-08-11,NL,US,625
473,2008-08-11,US,NL,-625
477,2008-08-12,GB,NL,-25750
478,2008-08-12,NL,US,-2250
479,2008-08-12,US,NL,2250
476,2008-08-12,NL,GB,25750
474,2008-08-12,US,GB,0
475,2008-08-12,GB,US,0
480,2008-08-13,US,GB,13000
481,2008-08-13,GB,US,-13000
482,2008-08-13,NL,GB,5000
483,2008-08-13,GB,NL,-5000
484,2008-08-13,NL,US,1000
485,2008-08-13,US,NL,-1000
490,2008-08-14,NL,US,500
489,2008-08-14,GB,NL,4500
491,2008-08-14,US,NL,-500
487,2008-08-14,GB,US,3000
486,2008-08-14,US,GB,-3000
488,2008-08-14,NL,GB,-4500
496,2008-08-15,NL,US,1000
495,2008-08-15,GB,NL,36247
497,2008-08-15,US,NL,-1000
493,2008-08-15,GB,US,19000
492,2008-08-15,US,GB,-19000
494,2008-08-15,NL,GB,-36247
498,2008-08-18,US,GB,1500
499,2008-08-18,GB,US,-1500
500,2008-08-18,NL,GB,-4000
501,2008-08-18,GB,NL,4000
502,2008-08-18,NL,US,500
503,2008-08-18,US,NL,-500
508,2008-08-19,NL,US,-1000
507,2008-08-19,GB,NL,-5000
509,2008-08-19,US,NL,1000
505,2008-08-19,GB,US,-16500
506,2008-08-19,NL,GB,5000
504,2008-08-19,US,GB,16500
510,2008-08-20,US,GB,-500
511,2008-08-20,GB,US,500
512,2008-08-20,NL,GB,7000
513,2008-08-20,GB,NL,-7000
514,2008-08-20,NL,US,813
515,2008-08-20,US,NL,-813
516,2008-08-21,US,GB,10000
517,2008-08-21,GB,US,-10000
518,2008-08-21,NL,GB,-1000
519,2008-08-21,GB,NL,1000
520,2008-08-21,NL,US,625
521,2008-08-21,US,NL,-625
527,2008-08-22,US,NL,-500
526,2008-08-22,NL,US,500
525,2008-08-22,GB,NL,10000
522,2008-08-22,US,GB,9000
523,2008-08-22,GB,US,-9000
524,2008-08-22,NL,GB,-10000
528,2008-08-26,US,GB,4000
529,2008-08-26,GB,US,-4000
530,2008-08-26,NL,GB,-14500
531,2008-08-26,GB,NL,14500
532,2008-08-26,NL,US,500
533,2008-08-26,US,NL,-500
538,2008-08-27,NL,US,500
539,2008-08-27,US,NL,-500
537,2008-08-27,GB,NL,25625
536,2008-08-27,NL,GB,-25625
535,2008-08-27,GB,US,19000
534,2008-08-27,US,GB,-19000
540,2008-08-28,US,GB,9000
541,2008-08-28,GB,US,-9000
542,2008-08-28,NL,GB,-1000
543,2008-08-28,GB,NL,1000
544,2008-08-28,NL,US,500
545,2008-08-28,US,NL,-500
551,2008-08-29,US,NL,-625
550,2008-08-29,NL,US,625
549,2008-08-29,GB,NL,29875
546,2008-08-29,US,GB,-750
547,2008-08-29,GB,US,750
548,2008-08-29,NL,GB,-29875
556,2008-09-02,NL,US,625
557,2008-09-02,US,NL,-625
555,2008-09-02,GB,NL,-6500
552,2008-09-02,US,GB,-12000
553,2008-09-02,GB,US,12000
554,2008-09-02,NL,GB,6500
558,2008-09-05,US,GB,1000
559,2008-09-05,GB,US,-1000
560,2008-09-05,NL,GB,2250
561,2008-09-05,GB,NL,-2250
562,2008-09-05,NL,US,500
563,2008-09-05,US,NL,-500
567,2008-09-22,GB,NL,13500
568,2008-09-22,NL,US,1000
569,2008-09-22,US,NL,-1000
566,2008-09-22,NL,GB,-13500
564,2008-09-22,US,GB,500
565,2008-09-22,GB,US,-500
570,2008-09-23,US,GB,1000
571,2008-09-23,GB,US,-1000
572,2008-09-23,NL,GB,5000
573,2008-09-23,GB,NL,-5000
574,2008-09-23,NL,US,7000
575,2008-09-23,US,NL,-7000
576,2008-09-24,US,GB,2000
577,2008-09-24,GB,US,-2000
578,2008-09-24,NL,GB,0
579,2008-09-24,GB,NL,0
580,2008-09-24,NL,US,1000
581,2008-09-24,US,NL,-1000
587,2008-09-25,US,NL,-1000
586,2008-09-25,NL,US,1000
585,2008-09-25,GB,NL,-9000
583,2008-09-25,GB,US,-3500
584,2008-09-25,NL,GB,9000
582,2008-09-25,US,GB,3500
588,2008-09-26,US,GB,0
589,2008-09-26,GB,US,0
590,2008-09-26,NL,GB,1500
591,2008-09-26,GB,NL,-1500
592,2008-09-26,NL,US,500
593,2008-09-26,US,NL,-500
599,2008-09-29,US,NL,-500
597,2008-09-29,GB,NL,-9000
598,2008-09-29,NL,US,500
596,2008-09-29,NL,GB,9000
594,2008-09-29,US,GB,0
595,2008-09-29,GB,US,0
600,2008-09-30,US,GB,500
601,2008-09-30,GB,US,-500
602,2008-09-30,NL,GB,-1500
603,2008-09-30,GB,NL,1500
604,2008-09-30,NL,US,4000
605,2008-09-30,US,NL,-4000
610,2008-10-14,NL,US,1000
609,2008-10-14,GB,NL,23750
611,2008-10-14,US,NL,-1000
607,2008-10-14,GB,US,750
606,2008-10-14,US,GB,-750
608,2008-10-14,NL,GB,-23750
616,2008-10-15,NL,US,1250
615,2008-10-15,GB,NL,-1000
617,2008-10-15,US,NL,-1250
613,2008-10-15,GB,US,0
612,2008-10-15,US,GB,0
614,2008-10-15,NL,GB,1000
618,2008-10-16,US,GB,-750
619,2008-10-16,GB,US,750
620,2008-10-16,NL,GB,-24500
621,2008-10-16,GB,NL,24500
622,2008-10-16,NL,US,500
623,2008-10-16,US,NL,-500
629,2008-10-17,US,NL,-1000
627,2008-10-17,GB,NL,-14000
628,2008-10-17,NL,US,1000
625,2008-10-17,GB,US,1000
626,2008-10-17,NL,GB,14000
624,2008-10-17,US,GB,-1000
630,2008-10-20,US,GB,3532
631,2008-10-20,GB,US,-3532
632,2008-10-20,NL,GB,-5000
633,2008-10-20,GB,NL,5000
634,2008-10-20,NL,US,1000
635,2008-10-20,US,NL,-1000
636,2008-10-21,US,GB,0
637,2008-10-21,GB,US,0
638,2008-10-21,NL,GB,9532
639,2008-10-21,GB,NL,-9532
640,2008-10-21,NL,US,8000
641,2008-10-21,US,NL,-8000
647,2008-10-22,US,NL,-687
646,2008-10-22,NL,US,687
645,2008-10-22,GB,NL,-187
642,2008-10-22,US,GB,-625
643,2008-10-22,GB,US,625
644,2008-10-22,NL,GB,187
648,2008-10-23,US,GB,-750
649,2008-10-23,GB,US,750
650,2008-10-23,NL,GB,-11500
651,2008-10-23,GB,NL,11500
652,2008-10-23,NL,US,1000
653,2008-10-23,US,NL,-1000
658,2008-10-24,NL,US,625
659,2008-10-24,US,NL,-625
657,2008-10-24,GB,NL,-34500
656,2008-10-24,NL,GB,34500
655,2008-10-24,GB,US,500
654,2008-10-24,US,GB,-500
660,2008-10-27,US,GB,-1000
661,2008-10-27,GB,US,1000
662,2008-10-27,NL,GB,500
663,2008-10-27,GB,NL,-500
664,2008-10-27,NL,US,250
665,2008-10-27,US,NL,-250
671,2008-10-28,US,NL,-189
670,2008-10-28,NL,US,189
669,2008-10-28,GB,NL,0
666,2008-10-28,US,GB,0
667,2008-10-28,GB,US,0
668,2008-10-28,NL,GB,0
676,2008-10-29,NL,US,1000
677,2008-10-29,US,NL,-1000
675,2008-10-29,GB,NL,32875
672,2008-10-29,US,GB,5000
673,2008-10-29,GB,US,-5000
674,2008-10-29,NL,GB,-32875
678,2008-10-30,US,GB,-16500
679,2008-10-30,GB,US,16500
680,2008-10-30,NL,GB,15000
681,2008-10-30,GB,NL,-15000
